Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,494.657551
0,3,sun_to_panel,488.564939
0,4,sun_to_panel,479.210163
0,5,sun_to_panel,470.623608
0,6,sun_to_panel,461.447352
0,7,sun_to_panel,452.32954
0,8,sun_to_panel,443.963081
0,9,sun_to_panel,436.841051
0,10,sun_to_panel,431.274117
0,11,sun_to_panel,427.250104
0,12,sun_to_panel,423.625611
0,13,sun_to_panel,420.996464
0,14,sun_to_panel,419.168223
0,15,sun_to_panel,416.917454
0,16,sun_to_panel,415.185682
0,17,sun_to_panel,414.702208
0,18,sun_to_panel,416.385452
0,19,sun_to_panel,420.589662
0,20,sun_to_panel,426.336251
0,21,sun_to_panel,432.139349
0,22,sun_to_panel,437.126623
0,23,sun_to_panel,441.033162
0,24,sun_to_panel,445.308048
0,25,sun_to_panel,450.281831
0,26,sun_to_panel,456.435194
0,27,sun_to_panel,464.571895
0,28,sun_to_panel,474.462889
0,29,sun_to_panel,484.866562
0,30,sun_to_panel,494.218962
0,31,sun_to_panel,501.600215
0,32,sun_to_panel,506.765457
0,33,sun_to_panel,510.11887
0,34,sun_to_panel,512.646184
0,35,sun_to_panel,514.805669
0,36,sun_to_panel,516.755976
0,37,sun_to_panel,518.61306
0,38,sun_to_panel,519.857201
0,39,sun_to_panel,519.995535
0,40,sun_to_panel,514.578984
0,41,sun_to_panel,511.87463
0,42,sun_to_panel,511.086809
0,43,sun_to_panel,505.962389
0,44,sun_to_panel,500.471421
0,45,sun_to_panel,490.465232
0,46,sun_to_panel,480.232186
0,47,sun_to_panel,471.913625
0,48,sun_to_panel,462.701263
0,49,sun_to_panel,453.171754
0,50,sun_to_panel,444.024295
0,51,sun_to_panel,435.8659
0,52,sun_to_panel,429.189493
0,53,sun_to_panel,424.309451
0,54,sun_to_panel,420.915667
0,55,sun_to_panel,418.20656
0,56,sun_to_panel,415.593102
0,57,sun_to_panel,413.222923
0,58,sun_to_panel,411.383824
0,59,sun_to_panel,410.615932
0,60,sun_to_panel,411.686256
0,61,sun_to_panel,415.121557
0,62,sun_to_panel,420.557085
0,63,sun_to_panel,426.673319
0,64,sun_to_panel,432.22893
0,65,sun_to_panel,436.947515
0,66,sun_to_panel,441.320534
0,67,sun_to_panel,445.726229
0,68,sun_to_panel,451.104382
0,69,sun_to_panel,458.359505
0,70,sun_to_panel,467.750857
0,71,sun_to_panel,478.502579
0,72,sun_to_panel,489.175345
0,73,sun_to_panel,498.284343
0,74,sun_to_panel,505.063275
0,75,sun_to_panel,509.482197
0,76,sun_to_panel,512.329339
0,77,sun_to_panel,514.564572
0,78,sun_to_panel,516.742814
0,79,sun_to_panel,518.72672
0,80,sun_to_panel,520.152605
0,81,sun_to_panel,520.555491
0,82,sun_to_panel,512.580766
0,83,sun_to_panel,510.595343
0,84,sun_to_panel,512.697672
0,85,sun_to_panel,507.672397
0,86,sun_to_panel,502.154748
0,87,sun_to_panel,496.469168
0,88,sun_to_panel,491.50819
0,89,sun_to_panel,481.536478
0,90,sun_to_panel,473.283139
0,91,sun_to_panel,463.829133
0,92,sun_to_panel,453.68779
0,93,sun_to_panel,443.514504
0,94,sun_to_panel,434.026677
0,95,sun_to_panel,425.874908
0,96,sun_to_panel,419.639973
0,97,sun_to_panel,415.433788
0,98,sun_to_panel,412.452806
0,99,sun_to_panel,409.720773
0,100,sun_to_panel,407.053172
0,101,sun_to_panel,404.816782
0,102,sun_to_panel,403.512476
0,103,sun_to_panel,403.870184
0,104,sun_to_panel,406.585034
0,105,sun_to_panel,411.74342
0,106,sun_to_panel,418.296176
0,107,sun_to_panel,424.775472
0,108,sun_to_panel,430.314429
0,109,sun_to_panel,435.134124
0,110,sun_to_panel,439.761444
0,111,sun_to_panel,444.594907
0,112,sun_to_panel,451.268867
0,113,sun_to_panel,460.011275
0,114,sun_to_panel,472.220519
0,115,sun_to_panel,482.528669
0,116,sun_to_panel,493.604521
0,117,sun_to_panel,502.62401
0,118,sun_to_panel,508.863972
0,119,sun_to_panel,512.675958
0,120,sun_to_panel,515.201078
0,121,sun_to_panel,517.445531
0,122,sun_to_panel,519.547724
0,123,sun_to_panel,521.081163
0,124,sun_to_panel,521.546129
0,125,sun_to_panel,513.916182
0,126,sun_to_panel,512.035451
0,127,sun_to_panel,508.666833
0,128,sun_to_panel,509.062398
0,129,sun_to_panel,503.413863
0,130,sun_to_panel,497.506987
0,131,sun_to_panel,486.153937
0,132,sun_to_panel,475.205871
0,133,sun_to_panel,465.751538
0,134,sun_to_panel,455.270152
0,135,sun_to_panel,444.358793
0,136,sun_to_panel,433.722756
0,137,sun_to_panel,424.102568
0,138,sun_to_panel,416.254384
0,139,sun_to_panel,410.737471
0,140,sun_to_panel,407.149395
0,141,sun_to_panel,404.32256
0,142,sun_to_panel,401.450452
0,143,sun_to_panel,398.838962
0,144,sun_to_panel,397.008853
0,145,sun_to_panel,396.653993
0,146,sun_to_panel,398.54572
0,147,sun_to_panel,403.088175
0,148,sun_to_panel,409.694252
0,149,sun_to_panel,416.893761
0,150,sun_to_panel,423.377267
0,151,sun_to_panel,428.85583
0,152,sun_to_panel,433.820814
0,153,sun_to_panel,438.708878
0,154,sun_to_panel,444.278911
0,155,sun_to_panel,452.618122
0,156,sun_to_panel,462.956075
0,157,sun_to_panel,475.064353
0,158,sun_to_panel,487.589481
0,159,sun_to_panel,498.798145
0,160,sun_to_panel,507.328431
0,161,sun_to_panel,512.703571
0,162,sun_to_panel,515.89435
0,163,sun_to_panel,518.255529
0,164,sun_to_panel,520.500058
0,165,sun_to_panel,522.274925
0,166,sun_to_panel,522.967059
0,167,sun_to_panel,522.170826
0,168,sun_to_panel,513.943421
0,169,sun_to_panel,510.657809
0,170,sun_to_panel,510.908854
0,171,sun_to_panel,505.160422
0,172,sun_to_panel,499.039529
0,173,sun_to_panel,492.830755
0,174,sun_to_panel,489.968842
0,175,sun_to_panel,477.51758
0,176,sun_to_panel,468.279311
0,177,sun_to_panel,457.705021
0,178,sun_to_panel,446.331188
0,179,sun_to_panel,434.814953
0,180,sun_to_panel,423.893863
0,181,sun_to_panel,414.405108
0,182,sun_to_panel,407.172446
0,183,sun_to_panel,402.48216
0,184,sun_to_panel,399.307454
0,185,sun_to_panel,396.367059
0,186,sun_to_panel,393.444959
0,187,sun_to_panel,391.108058
0,188,sun_to_panel,390.054326
0,189,sun_to_panel,391.083915
0,190,sun_to_panel,394.798505
0,191,sun_to_panel,401.064535
0,192,sun_to_panel,408.659477
0,193,sun_to_panel,416.057775
0,194,sun_to_panel,422.374402
0,195,sun_to_panel,427.830848
0,196,sun_to_panel,432.975352
0,197,sun_to_panel,438.320102
0,198,sun_to_panel,445.727897
0,199,sun_to_panel,455.289079
0,200,sun_to_panel,467.213561
0,201,sun_to_panel,480.507308
0,202,sun_to_panel,493.547688
0,203,sun_to_panel,504.499426
0,204,sun_to_panel,512.073804
0,205,sun_to_panel,516.474705
0,206,sun_to_panel,519.188345
0,207,sun_to_panel,521.534635
0,208,sun_to_panel,523.595572
0,209,sun_to_panel,524.680472
0,210,sun_to_panel,524.169943
0,211,sun_to_panel,516.335933
0,212,sun_to_panel,513.129908
0,213,sun_to_panel,508.60254
0,214,sun_to_panel,507.395411
0,215,sun_to_panel,501.091292
0,216,sun_to_panel,494.604442
0,217,sun_to_panel,480.075804
0,218,sun_to_panel,471.248025
0,219,sun_to_panel,460.802729
0,220,sun_to_panel,449.219195
0,221,sun_to_panel,437.100556
0,222,sun_to_panel,425.140342
0,223,sun_to_panel,414.151444
0,224,sun_to_panel,405.088949
0,225,sun_to_panel,398.748372
0,226,sun_to_panel,394.772825
0,227,sun_to_panel,391.724479
0,228,sun_to_panel,388.604272
0,229,sun_to_panel,385.818479
0,230,sun_to_panel,384.083573
0,231,sun_to_panel,384.232289
0,232,sun_to_panel,387.005281
0,233,sun_to_panel,392.605582
0,234,sun_to_panel,400.224316
0,235,sun_to_panel,408.327268
0,236,sun_to_panel,415.591296
0,237,sun_to_panel,421.731797
0,238,sun_to_panel,427.248386
0,239,sun_to_panel,432.645612
0,240,sun_to_panel,438.811349
0,241,sun_to_panel,448.01273
0,242,sun_to_panel,459.334752
0,243,sun_to_panel,472.760364
0,244,sun_to_panel,487.023574
0,245,sun_to_panel,500.185118
0,246,sun_to_panel,510.36105
0,247,sun_to_panel,511.422511
0,248,sun_to_panel,514.636307
0,249,sun_to_panel,522.667319
0,250,sun_to_panel,524.966554
0,251,sun_to_panel,526.52473
0,252,sun_to_panel,526.50665
0,253,sun_to_panel,519.18962
0,254,sun_to_panel,516.079168
0,255,sun_to_panel,511.577108
0,256,sun_to_panel,506.035853
0,257,sun_to_panel,499.862869
0,258,sun_to_panel,496.922683
0,259,sun_to_panel,486.968564
0,260,sun_to_panel,482.715069
0,261,sun_to_panel,474.515424
0,262,sun_to_panel,464.398679
0,263,sun_to_panel,452.833422
0,264,sun_to_panel,440.369523
0,265,sun_to_panel,427.654407
0,266,sun_to_panel,415.422846
0,267,sun_to_panel,404.638542
0,268,sun_to_panel,396.322132
0,269,sun_to_panel,390.965715
0,270,sun_to_panel,387.455104
0,271,sun_to_panel,384.26505
0,272,sun_to_panel,381.120773
0,273,sun_to_panel,378.749748
0,274,sun_to_panel,378.01966
0,275,sun_to_panel,379.78163
0,276,sun_to_panel,384.491487
0,277,sun_to_panel,391.76224
0,278,sun_to_panel,400.249806
0,279,sun_to_panel,408.427624
0,280,sun_to_panel,415.418299
0,281,sun_to_panel,421.453824
0,282,sun_to_panel,427.112217
0,283,sun_to_panel,433.018722
0,284,sun_to_panel,440.431513
0,285,sun_to_panel,451.691824
0,286,sun_to_panel,464.754052
0,287,sun_to_panel,479.541366
0,288,sun_to_panel,494.425172
0,289,sun_to_panel,503.456823
0,290,sun_to_panel,511.503723
0,291,sun_to_panel,515.92304
0,292,sun_to_panel,518.652437
0,293,sun_to_panel,521.007471
0,294,sun_to_panel,528.381675
0,295,sun_to_panel,529.019997
0,296,sun_to_panel,527.576417
0,297,sun_to_panel,519.503816
0,298,sun_to_panel,515.04686
0,299,sun_to_panel,509.446581
0,300,sun_to_panel,503.099556
0,301,sun_to_panel,496.359525
0,302,sun_to_panel,489.515341
0,303,sun_to_panel,477.958256
0,304,sun_to_panel,468.351389
0,305,sun_to_panel,457.009201
0,306,sun_to_panel,444.43332
0,307,sun_to_panel,431.225212
0,308,sun_to_panel,418.058032
0,309,sun_to_panel,405.783268
0,310,sun_to_panel,395.509375
0,311,sun_to_panel,388.227203
0,312,sun_to_panel,383.709557
0,313,sun_to_panel,380.350958
