Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,449.386654
0,3,sun_to_panel,442.280454
0,4,sun_to_panel,435.649137
0,5,sun_to_panel,428.570833
0,6,sun_to_panel,422.413732
0,7,sun_to_panel,417.849959
0,8,sun_to_panel,415.359597
0,9,sun_to_panel,414.842973
0,10,sun_to_panel,415.795823
0,11,sun_to_panel,417.675009
0,12,sun_to_panel,419.256574
0,13,sun_to_panel,421.89505
0,14,sun_to_panel,425.582368
0,15,sun_to_panel,429.680395
0,16,sun_to_panel,436.075494
0,17,sun_to_panel,445.101173
0,18,sun_to_panel,455.987151
0,19,sun_to_panel,467.374393
0,20,sun_to_panel,477.892359
0,21,sun_to_panel,486.404977
0,22,sun_to_panel,492.652941
0,23,sun_to_panel,497.607507
0,24,sun_to_panel,502.028604
0,25,sun_to_panel,504.577962
0,26,sun_to_panel,513.818475
0,27,sun_to_panel,519.913964
0,28,sun_to_panel,526.020682
0,29,sun_to_panel,530.540603
0,30,sun_to_panel,532.323533
0,31,sun_to_panel,531.939043
0,32,sun_to_panel,530.413733
0,33,sun_to_panel,528.43172
0,34,sun_to_panel,526.568976
0,35,sun_to_panel,524.391941
0,36,sun_to_panel,521.556666
0,37,sun_to_panel,517.981843
0,38,sun_to_panel,512.869196
0,39,sun_to_panel,505.96661
0,40,sun_to_panel,495.160185
0,41,sun_to_panel,485.833895
0,42,sun_to_panel,476.849308
0,43,sun_to_panel,466.730368
0,44,sun_to_panel,457.56093
0,45,sun_to_panel,443.995292
0,46,sun_to_panel,437.421639
0,47,sun_to_panel,429.947781
0,48,sun_to_panel,423.001866
0,49,sun_to_panel,417.257143
0,50,sun_to_panel,413.305342
0,51,sun_to_panel,411.370879
0,52,sun_to_panel,411.205522
0,53,sun_to_panel,412.396627
0,54,sun_to_panel,414.492344
0,55,sun_to_panel,417.057426
0,56,sun_to_panel,419.798594
0,57,sun_to_panel,423.14795
0,58,sun_to_panel,428.411771
0,59,sun_to_panel,436.56024
0,60,sun_to_panel,447.12935
0,61,sun_to_panel,458.722573
0,62,sun_to_panel,470.064986
0,63,sun_to_panel,479.871287
0,64,sun_to_panel,487.36199
0,65,sun_to_panel,492.891858
0,66,sun_to_panel,497.54602
0,67,sun_to_panel,501.951042
0,68,sun_to_panel,510.394522
0,69,sun_to_panel,516.269812
0,70,sun_to_panel,522.742839
0,71,sun_to_panel,528.603244
0,72,sun_to_panel,532.340582
0,73,sun_to_panel,533.490531
0,74,sun_to_panel,532.821189
0,75,sun_to_panel,531.165866
0,76,sun_to_panel,529.076641
0,77,sun_to_panel,526.894462
0,78,sun_to_panel,524.565746
0,79,sun_to_panel,521.463719
0,80,sun_to_panel,516.881936
0,81,sun_to_panel,510.393712
0,82,sun_to_panel,497.889371
0,83,sun_to_panel,489.103241
0,84,sun_to_panel,481.234634
0,85,sun_to_panel,470.490972
0,86,sun_to_panel,460.483075
0,87,sun_to_panel,451.719637
0,88,sun_to_panel,444.778768
0,89,sun_to_panel,437.474898
0,90,sun_to_panel,429.32953
0,91,sun_to_panel,421.373676
0,92,sun_to_panel,414.284664
0,93,sun_to_panel,408.739719
0,94,sun_to_panel,405.238557
0,95,sun_to_panel,403.818344
0,96,sun_to_panel,404.173727
0,97,sun_to_panel,405.880807
0,98,sun_to_panel,408.399793
0,99,sun_to_panel,411.216005
0,100,sun_to_panel,414.180218
