Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,546.094398
0,3,sun_to_panel,543.546957
0,4,sun_to_panel,536.198844
0,5,sun_to_panel,530.488045
0,6,sun_to_panel,523.396168
0,7,sun_to_panel,515.259099
0,8,sun_to_panel,506.55357
0,9,sun_to_panel,497.883304
0,10,sun_to_panel,489.956204
0,11,sun_to_panel,483.150656
0,12,sun_to_panel,477.104887
0,13,sun_to_panel,471.343609
0,14,sun_to_panel,465.606557
0,15,sun_to_panel,458.897432
0,16,sun_to_panel,450.555358
0,17,sun_to_panel,441.080922
0,18,sun_to_panel,432.317778
0,19,sun_to_panel,426.165746
0,20,sun_to_panel,423.009004
0,21,sun_to_panel,422.140185
0,22,sun_to_panel,422.611545
0,23,sun_to_panel,423.116466
0,24,sun_to_panel,424.646426
0,25,sun_to_panel,428.933319
0,26,sun_to_panel,428.699437
0,27,sun_to_panel,434.483327
0,28,sun_to_panel,443.133605
0,29,sun_to_panel,454.459021
0,30,sun_to_panel,467.145335
0,31,sun_to_panel,479.035207
0,32,sun_to_panel,488.61519
0,33,sun_to_panel,495.80017
0,34,sun_to_panel,501.669512
0,35,sun_to_panel,507.150333
0,36,sun_to_panel,512.814509
0,37,sun_to_panel,519.119217
0,38,sun_to_panel,525.889
0,39,sun_to_panel,532.569401
0,40,sun_to_panel,534.78259
0,41,sun_to_panel,539.126078
0,42,sun_to_panel,545.711148
0,43,sun_to_panel,547.152501
0,44,sun_to_panel,547.227141
0,45,sun_to_panel,545.233254
0,46,sun_to_panel,536.610835
0,47,sun_to_panel,531.556528
0,48,sun_to_panel,525.03274
0,49,sun_to_panel,517.316574
0,50,sun_to_panel,508.855946
0,51,sun_to_panel,500.167539
0,52,sun_to_panel,491.927875
0,53,sun_to_panel,484.755315
0,54,sun_to_panel,478.593017
0,55,sun_to_panel,472.834447
0,56,sun_to_panel,467.036291
0,57,sun_to_panel,460.965043
0,58,sun_to_panel,453.669753
0,59,sun_to_panel,444.79513
0,60,sun_to_panel,435.650219
0,61,sun_to_panel,428.246831
0,62,sun_to_panel,423.674335
0,63,sun_to_panel,421.745488
0,64,sun_to_panel,421.60979
0,65,sun_to_panel,422.47336
0,66,sun_to_panel,423.861399
0,67,sun_to_panel,425.629312
0,68,sun_to_panel,424.982606
0,69,sun_to_panel,429.603635
0,70,sun_to_panel,436.996321
0,71,sun_to_panel,447.344364
0,72,sun_to_panel,459.9856
0,73,sun_to_panel,472.979178
0,74,sun_to_panel,484.222829
0,75,sun_to_panel,492.758592
0,76,sun_to_panel,499.248209
0,77,sun_to_panel,504.863121
0,78,sun_to_panel,510.525002
0,79,sun_to_panel,516.610341
0,80,sun_to_panel,523.202064
