Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,441.526673
0,3,sun_to_panel,434.999018
0,4,sun_to_panel,430.239222
0,5,sun_to_panel,424.779191
0,6,sun_to_panel,420.724494
0,7,sun_to_panel,418.63525
0,8,sun_to_panel,418.792942
0,9,sun_to_panel,420.837308
0,10,sun_to_panel,424.027552
0,11,sun_to_panel,427.722608
0,12,sun_to_panel,430.897579
0,13,sun_to_panel,434.947518
0,14,sun_to_panel,439.944428
0,15,sun_to_panel,445.564358
0,16,sun_to_panel,453.69048
0,17,sun_to_panel,464.475157
0,18,sun_to_panel,476.736289
0,19,sun_to_panel,488.816453
0,20,sun_to_panel,499.44631
0,21,sun_to_panel,507.733079
0,22,sun_to_panel,513.61296
0,23,sun_to_panel,518.326559
0,24,sun_to_panel,522.278586
0,25,sun_to_panel,523.761318
0,26,sun_to_panel,532.940234
0,27,sun_to_panel,537.74278
0,28,sun_to_panel,542.026923
0,29,sun_to_panel,544.231257
0,30,sun_to_panel,543.424513
0,31,sun_to_panel,540.579229
0,32,sun_to_panel,537.031896
0,33,sun_to_panel,533.499235
0,34,sun_to_panel,530.40063
0,35,sun_to_panel,527.006179
0,36,sun_to_panel,522.837592
0,37,sun_to_panel,517.804227
0,38,sun_to_panel,511.065703
0,39,sun_to_panel,502.476814
0,40,sun_to_panel,491.036327
0,41,sun_to_panel,480.400864
0,42,sun_to_panel,469.518352
0,43,sun_to_panel,458.821019
0,44,sun_to_panel,449.467176
0,45,sun_to_panel,436.553525
0,46,sun_to_panel,432.136482
0,47,sun_to_panel,426.069109
0,48,sun_to_panel,421.047192
0,49,sun_to_panel,417.674816
0,50,sun_to_panel,416.384097
0,51,sun_to_panel,417.157616
0,52,sun_to_panel,419.46124
0,53,sun_to_panel,422.674688
0,54,sun_to_panel,426.380518
0,55,sun_to_panel,430.369131
0,56,sun_to_panel,434.521636
0,57,sun_to_panel,439.300079
0,58,sun_to_panel,446.121858
0,59,sun_to_panel,455.93878
0,60,sun_to_panel,467.97484
0,61,sun_to_panel,480.46986
0,62,sun_to_panel,492.108809
0,63,sun_to_panel,501.791513
0,64,sun_to_panel,508.949754
0,65,sun_to_panel,514.062506
0,66,sun_to_panel,518.253411
0,67,sun_to_panel,522.152726
0,68,sun_to_panel,530.604248
0,69,sun_to_panel,535.4152
0,70,sun_to_panel,540.299024
0,71,sun_to_panel,544.028925
0,72,sun_to_panel,545.199882
0,73,sun_to_panel,543.693618
0,74,sun_to_panel,540.6871
0,75,sun_to_panel,537.216751
0,76,sun_to_panel,533.713638
0,77,sun_to_panel,530.291501
0,78,sun_to_panel,526.704693
0,79,sun_to_panel,522.222373
0,80,sun_to_panel,516.089109
0,81,sun_to_panel,507.933023
0,82,sun_to_panel,495.354363
0,83,sun_to_panel,485.117538
0,84,sun_to_panel,474.554348
0,85,sun_to_panel,463.031757
0,86,sun_to_panel,452.630533
0,87,sun_to_panel,443.867153
0,88,sun_to_panel,437.380847
