Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,438.835176
0,3,sun_to_panel,433.342238
0,4,sun_to_panel,430.689313
0,5,sun_to_panel,427.223981
0,6,sun_to_panel,425.533802
0,7,sun_to_panel,426.008967
0,8,sun_to_panel,428.693518
0,9,sun_to_panel,433.000996
0,10,sun_to_panel,438.040754
0,11,sun_to_panel,443.141718
0,12,sun_to_panel,447.555717
0,13,sun_to_panel,452.602899
0,14,sun_to_panel,458.433535
0,15,sun_to_panel,465.047226
0,16,sun_to_panel,474.184096
0,17,sun_to_panel,485.835799
0,18,sun_to_panel,498.544137
0,19,sun_to_panel,510.499141
0,20,sun_to_panel,520.594367
0,21,sun_to_panel,528.195629
0,22,sun_to_panel,533.407126
0,23,sun_to_panel,537.645304
0,24,sun_to_panel,540.952142
0,25,sun_to_panel,541.387027
0,26,sun_to_panel,549.989427
0,27,sun_to_panel,553.355755
0,28,sun_to_panel,555.742121
0,29,sun_to_panel,555.693257
0,30,sun_to_panel,552.520146
0,31,sun_to_panel,547.522501
0,32,sun_to_panel,542.263236
0,33,sun_to_panel,537.456772
0,34,sun_to_panel,533.369919
0,35,sun_to_panel,529.00801
0,36,sun_to_panel,523.790854
0,37,sun_to_panel,517.650893
0,38,sun_to_panel,509.741794
0,39,sun_to_panel,500.033271
0,40,sun_to_panel,488.663278
0,41,sun_to_panel,477.40164
0,42,sun_to_panel,465.397613
0,43,sun_to_panel,454.850412
0,44,sun_to_panel,445.964788
0,45,sun_to_panel,434.702528
0,46,sun_to_panel,432.598678
0,47,sun_to_panel,428.359738
0,48,sun_to_panel,425.604461
0,49,sun_to_panel,424.812043
0,50,sun_to_panel,426.200125
0,51,sun_to_panel,429.494613
0,52,sun_to_panel,433.940965
0,53,sun_to_panel,438.789918
0,54,sun_to_panel,443.698509
0,55,sun_to_panel,448.69144
0,56,sun_to_panel,453.829117
0,57,sun_to_panel,459.569767
0,58,sun_to_panel,467.323243
0,59,sun_to_panel,477.964986
0,60,sun_to_panel,490.512372
0,61,sun_to_panel,503.013133
0,62,sun_to_panel,514.202441
0,63,sun_to_panel,523.19934
0,64,sun_to_panel,529.643267
0,65,sun_to_panel,534.087309
0,66,sun_to_panel,537.622529
0,67,sun_to_panel,540.849866
0,68,sun_to_panel,548.831005
0,69,sun_to_panel,552.4184
0,70,sun_to_panel,555.594943
0,71,sun_to_panel,557.175438
0,72,sun_to_panel,555.912925
0,73,sun_to_panel,552.012334
0,74,sun_to_panel,546.976139
0,75,sun_to_panel,541.982715
0,76,sun_to_panel,537.331794
0,77,sun_to_panel,532.921938
0,78,sun_to_panel,528.34138
0,79,sun_to_panel,522.798551
0,80,sun_to_panel,515.532411
0,81,sun_to_panel,506.248017
0,82,sun_to_panel,494.354365
0,83,sun_to_panel,483.311218
0,84,sun_to_panel,470.828493
0,85,sun_to_panel,459.302137
0,86,sun_to_panel,449.225425
0,87,sun_to_panel,441.079584
0,88,sun_to_panel,435.641658
0,89,sun_to_panel,432.408771
0,90,sun_to_panel,427.214003
0,91,sun_to_panel,423.264146
0,92,sun_to_panel,421.102841
0,93,sun_to_panel,421.112991
0,94,sun_to_panel,423.335059
0,95,sun_to_panel,427.235804
0,96,sun_to_panel,431.982074
0,97,sun_to_panel,436.959784
0,98,sun_to_panel,442.055672
0,99,sun_to_panel,447.320274
0,100,sun_to_panel,452.735238
0,101,sun_to_panel,459.487096
0,102,sun_to_panel,469.170413
0,103,sun_to_panel,481.806222
0,104,sun_to_panel,495.542819
0,105,sun_to_panel,508.348073
0,106,sun_to_panel,519.118153
0,107,sun_to_panel,527.219124
0,108,sun_to_panel,532.762011
0,109,sun_to_panel,536.776064
0,110,sun_to_panel,540.311156
0,111,sun_to_panel,543.638599
0,112,sun_to_panel,551.787352
0,113,sun_to_panel,555.465377
0,114,sun_to_panel,562.174907
0,115,sun_to_panel,558.98898
0,116,sun_to_panel,556.852455
0,117,sun_to_panel,552.778279
0,118,sun_to_panel,547.999762
0,119,sun_to_panel,543.225368
0,120,sun_to_panel,538.624378
0,121,sun_to_panel,534.122185
0,122,sun_to_panel,529.034858
0,123,sun_to_panel,522.38057
0,124,sun_to_panel,513.469538
0,125,sun_to_panel,501.40334
0,126,sun_to_panel,489.822265
0,127,sun_to_panel,477.536548
0,128,sun_to_panel,464.198819
0,129,sun_to_panel,452.760387
0,130,sun_to_panel,443.144451
0,131,sun_to_panel,430.226745
0,132,sun_to_panel,426.920358
0,133,sun_to_panel,421.906838
0,134,sun_to_panel,418.462347
0,135,sun_to_panel,417.065851
0,136,sun_to_panel,417.971056
0,137,sun_to_panel,420.982418
0,138,sun_to_panel,425.380835
0,139,sun_to_panel,430.347393
0,140,sun_to_panel,435.514725
0,141,sun_to_panel,440.872128
0,142,sun_to_panel,446.336856
0,143,sun_to_panel,452.377409
0,144,sun_to_panel,460.792727
0,145,sun_to_panel,472.797732
0,146,sun_to_panel,487.147778
0,147,sun_to_panel,501.464416
0,148,sun_to_panel,514.020129
0,149,sun_to_panel,523.950192
0,150,sun_to_panel,530.975941
0,151,sun_to_panel,535.785205
0,152,sun_to_panel,539.619844
0,153,sun_to_panel,543.224522
0,154,sun_to_panel,546.741531
0,155,sun_to_panel,554.982001
0,156,sun_to_panel,558.576267
0,157,sun_to_panel,560.824494
0,158,sun_to_panel,560.594843
0,159,sun_to_panel,557.926127
0,160,sun_to_panel,553.845872
0,161,sun_to_panel,549.216059
0,162,sun_to_panel,544.48721
0,163,sun_to_panel,539.879356
0,164,sun_to_panel,535.107216
0,165,sun_to_panel,529.142127
0,166,sun_to_panel,520.917466
0,167,sun_to_panel,510.1604
0,168,sun_to_panel,497.121587
0,169,sun_to_panel,484.151473
0,170,sun_to_panel,470.126811
0,171,sun_to_panel,457.385136
0,172,sun_to_panel,446.284058
0,173,sun_to_panel,437.328087
0,174,sun_to_panel,430.286569
0,175,sun_to_panel,427.367135
0,176,sun_to_panel,421.419043
0,177,sun_to_panel,416.804329
0,178,sun_to_panel,414.053283
0,179,sun_to_panel,413.546693
0,180,sun_to_panel,415.370344
0,181,sun_to_panel,419.083162
0,182,sun_to_panel,423.882326
0,183,sun_to_panel,429.067069
0,184,sun_to_panel,434.48427
0,185,sun_to_panel,440.118601
0,186,sun_to_panel,445.858744
0,187,sun_to_panel,453.124553
0,188,sun_to_panel,463.877809
0,189,sun_to_panel,478.111273
0,190,sun_to_panel,493.57952
0,191,sun_to_panel,507.861337
0,192,sun_to_panel,519.690072
0,193,sun_to_panel,528.506836
0,194,sun_to_panel,534.500416
0,195,sun_to_panel,538.825757
0,196,sun_to_panel,542.678457
0,197,sun_to_panel,546.414935
0,198,sun_to_panel,554.323239
0,199,sun_to_panel,558.350033
0,200,sun_to_panel,561.663134
0,201,sun_to_panel,563.163012
0,202,sun_to_panel,562.1644
0,203,sun_to_panel,559.22346
0,204,sun_to_panel,555.131592
0,205,sun_to_panel,550.489859
0,206,sun_to_panel,545.732654
0,207,sun_to_panel,541.046901
0,208,sun_to_panel,535.677979
0,209,sun_to_panel,528.353242
0,210,sun_to_panel,518.210559
0,211,sun_to_panel,505.099083
0,212,sun_to_panel,491.618584
0,213,sun_to_panel,477.655394
0,214,sun_to_panel,463.08201
0,215,sun_to_panel,450.528398
0,216,sun_to_panel,439.978967
0,217,sun_to_panel,428.458677
0,218,sun_to_panel,421.694527
0,219,sun_to_panel,416.02779
0,220,sun_to_panel,412.011064
0,221,sun_to_panel,410.104059
0,222,sun_to_panel,410.564728
0,223,sun_to_panel,413.266454
0,224,sun_to_panel,417.593405
0,225,sun_to_panel,422.71657
0,226,sun_to_panel,428.16585
0,227,sun_to_panel,433.883527
0,228,sun_to_panel,439.711264
0,229,sun_to_panel,446.192361
0,230,sun_to_panel,455.437398
0,231,sun_to_panel,468.821911
0,232,sun_to_panel,484.791982
0,233,sun_to_panel,500.636442
0,234,sun_to_panel,514.360535
0,235,sun_to_panel,525.1338
0,236,sun_to_panel,532.719765
0,237,sun_to_panel,537.895809
0,238,sun_to_panel,542.02513
0,239,sun_to_panel,545.981752
0,240,sun_to_panel,549.917344
0,241,sun_to_panel,557.838018
0,242,sun_to_panel,561.814738
0,243,sun_to_panel,564.650212
0,244,sun_to_panel,565.363715
0,245,sun_to_panel,563.854881
0,246,sun_to_panel,560.724694
0,247,sun_to_panel,552.634617
0,248,sun_to_panel,548.482905
0,249,sun_to_panel,546.960742
0,250,sun_to_panel,541.975886
0,251,sun_to_panel,535.556479
0,252,sun_to_panel,526.374425
0,253,sun_to_panel,513.575423
0,254,sun_to_panel,499.839109
0,255,sun_to_panel,485.155766
0,256,sun_to_panel,470.594492
0,257,sun_to_panel,457.062035
0,258,sun_to_panel,443.744124
0,259,sun_to_panel,435.875577
0,260,sun_to_panel,430.048963
0,261,sun_to_panel,422.641342
0,262,sun_to_panel,416.034551
0,263,sun_to_panel,410.854066
0,264,sun_to_panel,407.605959
0,265,sun_to_panel,406.653709
0,266,sun_to_panel,408.104308
0,267,sun_to_panel,411.617951
0,268,sun_to_panel,416.475635
0,269,sun_to_panel,421.908609
0,270,sun_to_panel,427.664702
0,271,sun_to_panel,433.677562
0,272,sun_to_panel,439.832058
0,273,sun_to_panel,447.760551
0,274,sun_to_panel,459.6639
0,275,sun_to_panel,475.392973
0,276,sun_to_panel,492.375726
0,277,sun_to_panel,507.928255
0,278,sun_to_panel,520.708995
0,279,sun_to_panel,530.207573
0,280,sun_to_panel,536.653962
0,281,sun_to_panel,541.298389
0,282,sun_to_panel,545.457166
0,283,sun_to_panel,549.57125
0,284,sun_to_panel,553.744581
0,285,sun_to_panel,561.541816
0,286,sun_to_panel,565.291472
0,287,sun_to_panel,567.512842
0,288,sun_to_panel,567.569448
0,289,sun_to_panel,561.653732
0,290,sun_to_panel,558.49547
0,291,sun_to_panel,554.582969
0,292,sun_to_panel,550.128136
0,293,sun_to_panel,545.414657
0,294,sun_to_panel,542.423477
0,295,sun_to_panel,534.402068
0,296,sun_to_panel,523.044088
0,297,sun_to_panel,508.694278
0,298,sun_to_panel,493.489075
0,299,sun_to_panel,477.992199
0,300,sun_to_panel,463.174753
0,301,sun_to_panel,449.859871
0,302,sun_to_panel,438.706145
0,303,sun_to_panel,424.184083
0,304,sun_to_panel,416.737623
0,305,sun_to_panel,410.494778
0,306,sun_to_panel,405.985226
0,307,sun_to_panel,403.643173
0,308,sun_to_panel,403.717589
0,309,sun_to_panel,406.136068
0,310,sun_to_panel,410.396569
0,311,sun_to_panel,415.705667
0,312,sun_to_panel,421.47604
0,313,sun_to_panel,427.572567
0,314,sun_to_panel,433.806951
0,315,sun_to_panel,440.847763
0,316,sun_to_panel,451.033647
0,317,sun_to_panel,465.764682
0,318,sun_to_panel,483.203884
0,319,sun_to_panel,500.389901
0,320,sun_to_panel,515.165218
0,321,sun_to_panel,526.73533
0,322,sun_to_panel,534.88052
0,323,sun_to_panel,540.43682
0,324,sun_to_panel,544.865376
0,325,sun_to_panel,549.155136
0,326,sun_to_panel,553.47299
0,327,sun_to_panel,557.880731
0,328,sun_to_panel,562.104392
0,329,sun_to_panel,565.3534
0,330,sun_to_panel,566.794758
0,331,sun_to_panel,566.27986
0,332,sun_to_panel,564.093194
0,333,sun_to_panel,560.642806
0,334,sun_to_panel,556.411596
0,335,sun_to_panel,551.66347
0,336,sun_to_panel,546.753984
0,337,sun_to_panel,542.075444
0,338,sun_to_panel,531.921566
0,339,sun_to_panel,518.002887
0,340,sun_to_panel,502.567737
0,341,sun_to_panel,486.301343
0,342,sun_to_panel,470.339995
0,343,sun_to_panel,455.558393
0,344,sun_to_panel,442.700225
0,345,sun_to_panel,432.348458
0,346,sun_to_panel,426.181753
0,347,sun_to_panel,418.064656
0,348,sun_to_panel,410.853142
0,349,sun_to_panel,405.16764
0,350,sun_to_panel,401.48805
0,351,sun_to_panel,400.156882
0,352,sun_to_panel,401.290299
0,353,sun_to_panel,404.638465
0,354,sun_to_panel,409.57613
0,355,sun_to_panel,415.30231
0,356,sun_to_panel,421.436796
0,357,sun_to_panel,427.855734
0,358,sun_to_panel,434.508725
0,359,sun_to_panel,443.215004
0,360,sun_to_panel,456.295243
0,361,sun_to_panel,473.422751
0,362,sun_to_panel,491.774131
0,363,sun_to_panel,508.476572
0,364,sun_to_panel,522.154981
0,365,sun_to_panel,532.328491
0,366,sun_to_panel,539.243356
0,367,sun_to_panel,544.222646
0,368,sun_to_panel,548.684303
0,369,sun_to_panel,553.152105
0,370,sun_to_panel,557.694474
0,371,sun_to_panel,562.266782
0,372,sun_to_panel,566.34707
0,373,sun_to_panel,569.12234
0,374,sun_to_panel,570.046655
0,375,sun_to_panel,569.151851
0,376,sun_to_panel,566.550347
0,377,sun_to_panel,562.695478
0,378,sun_to_panel,558.081624
0,379,sun_to_panel,553.170727
0,380,sun_to_panel,547.613652
0,381,sun_to_panel,540.564918
0,382,sun_to_panel,527.988123
0,383,sun_to_panel,512.273479
0,384,sun_to_panel,495.446141
0,385,sun_to_panel,478.493518
0,386,sun_to_panel,462.368696
0,387,sun_to_panel,447.874074
0,388,sun_to_panel,435.683558
0,389,sun_to_panel,419.959978
0,390,sun_to_panel,411.862102
0,391,sun_to_panel,405.08309
0,392,sun_to_panel,400.12968
0,393,sun_to_panel,397.412156
0,394,sun_to_panel,397.167072
0,395,sun_to_panel,399.363705
0,396,sun_to_panel,403.600152
0,397,sun_to_panel,409.134572
0,398,sun_to_panel,415.280324
0,399,sun_to_panel,421.796319
0,400,sun_to_panel,428.490437
0,401,sun_to_panel,436.194785
0,402,sun_to_panel,447.38962
0,403,sun_to_panel,463.418975
0,404,sun_to_panel,482.220732
0,405,sun_to_panel,500.639278
0,406,sun_to_panel,516.407532
0,407,sun_to_panel,528.762025
0,408,sun_to_panel,537.482503
0,409,sun_to_panel,543.441283
0,410,sun_to_panel,548.180287
0,411,sun_to_panel,552.793437
0,412,sun_to_panel,557.465492
0,413,sun_to_panel,562.220175
0,414,sun_to_panel,566.826063
0,415,sun_to_panel,570.627405
0,416,sun_to_panel,572.913654
0,417,sun_to_panel,573.420639
0,418,sun_to_panel,572.062758
0,419,sun_to_panel,568.908226
0,420,sun_to_panel,564.587719
0,421,sun_to_panel,559.648668
0,422,sun_to_panel,554.449784
0,423,sun_to_panel,547.588817
0,424,sun_to_panel,537.036112
0,425,sun_to_panel,522.4224
0,426,sun_to_panel,505.354036
0,427,sun_to_panel,487.568744
0,428,sun_to_panel,470.241242
0,429,sun_to_panel,454.213885
0,430,sun_to_panel,440.227203
0,431,sun_to_panel,428.89875
0,432,sun_to_panel,422.303675
0,433,sun_to_panel,413.469405
0,434,sun_to_panel,405.671585
0,435,sun_to_panel,399.510242
0,436,sun_to_panel,395.443406
0,437,sun_to_panel,393.795369
0,438,sun_to_panel,394.686166
0,439,sun_to_panel,397.939179
0,440,sun_to_panel,403.00814
0,441,sun_to_panel,409.084257
0,442,sun_to_panel,415.656255
0,443,sun_to_panel,422.526994
0,444,sun_to_panel,429.761432
0,445,sun_to_panel,439.334235
0,446,sun_to_panel,453.590592
0,447,sun_to_panel,472.04295
0,448,sun_to_panel,491.670284
0,449,sun_to_panel,509.471247
0,450,sun_to_panel,524.032531
0,451,sun_to_panel,534.895478
0,452,sun_to_panel,542.305138
0,453,sun_to_panel,547.640918
0,454,sun_to_panel,552.41001
0,455,sun_to_panel,557.21671
0,456,sun_to_panel,562.09702
0,457,sun_to_panel,567.001623
0,458,sun_to_panel,571.505684
0,459,sun_to_panel,574.925789
0,460,sun_to_panel,576.810581
0,461,sun_to_panel,576.889944
0,462,sun_to_panel,574.884385
0,463,sun_to_panel,571.100543
0,464,sun_to_panel,566.310817
0,465,sun_to_panel,561.16402
0,466,sun_to_panel,555.146175
0,467,sun_to_panel,546.200618
0,468,sun_to_panel,532.780531
0,469,sun_to_panel,515.911546
0,470,sun_to_panel,497.505386
0,471,sun_to_panel,479.120176
0,472,sun_to_panel,461.685857
0,473,sun_to_panel,445.985477
0,474,sun_to_panel,432.708656
0,475,sun_to_panel,415.638372
0,476,sun_to_panel,406.886195
0,477,sun_to_panel,399.579171
0,478,sun_to_panel,394.206726
0,479,sun_to_panel,391.161617
0,480,sun_to_panel,390.669641
0,481,sun_to_panel,392.731581
0,482,sun_to_panel,397.022924
0,483,sun_to_panel,402.844967
0,484,sun_to_panel,409.435955
0,485,sun_to_panel,416.431918
0,486,sun_to_panel,423.648891
0,487,sun_to_panel,432.109369
0,488,sun_to_panel,444.353212
0,489,sun_to_panel,461.638451
0,490,sun_to_panel,481.661902
0,491,sun_to_panel,501.317567
0,492,sun_to_panel,518.087113
0,493,sun_to_panel,531.239603
0,494,sun_to_panel,540.564458
0,495,sun_to_panel,546.954419
0,496,sun_to_panel,552.020436
0,497,sun_to_panel,556.955958
0,498,sun_to_panel,561.963098
0,499,sun_to_panel,567.033031
0,500,sun_to_panel,571.98152
0,501,sun_to_panel,576.242689
0,502,sun_to_panel,579.216978
0,503,sun_to_panel,580.849566
0,504,sun_to_panel,580.331039
0,505,sun_to_panel,577.506637
0,506,sun_to_panel,573.09165
0,507,sun_to_panel,567.934318
0,508,sun_to_panel,562.385514
0,509,sun_to_panel,554.823255
0,510,sun_to_panel,543.075868
0,511,sun_to_panel,526.930308
0,512,sun_to_panel,508.246995
0,513,sun_to_panel,488.952496
0,514,sun_to_panel,470.246558
0,515,sun_to_panel,452.941561
0,516,sun_to_panel,437.776183
0,517,sun_to_panel,425.40268
0,518,sun_to_panel,418.283842
0,519,sun_to_panel,408.694959
0,520,sun_to_panel,400.297704
0,521,sun_to_panel,393.663938
0,522,sun_to_panel,389.238326
0,523,sun_to_panel,387.354062
0,524,sun_to_panel,388.070495
0,525,sun_to_panel,391.329207
0,526,sun_to_panel,396.615055
0,527,sun_to_panel,403.116631
0,528,sun_to_panel,410.202787
0,529,sun_to_panel,417.587559
0,530,sun_to_panel,425.487347
0,531,sun_to_panel,435.995962
0,532,sun_to_panel,451.419428
0,533,sun_to_panel,471.070126
0,534,sun_to_panel,491.944511
0,535,sun_to_panel,510.906088
0,536,sun_to_panel,526.36587
0,537,sun_to_panel,537.94915
0,538,sun_to_panel,545.88747
0,539,sun_to_panel,551.60558
0,540,sun_to_panel,556.693268
0,541,sun_to_panel,561.832605
0,542,sun_to_panel,567.029514
0,543,sun_to_panel,572.23722
0,544,sun_to_panel,577.128621
0,545,sun_to_panel,581.034712
0,546,sun_to_panel,583.796378
0,547,sun_to_panel,584.969052
0,548,sun_to_panel,583.58346
0,549,sun_to_panel,579.888173
0,550,sun_to_panel,574.899964
0,551,sun_to_panel,569.479996
0,552,sun_to_panel,562.923874
0,553,sun_to_panel,552.996078
0,554,sun_to_panel,538.165289
0,555,sun_to_panel,519.686102
0,556,sun_to_panel,499.69446
0,557,sun_to_panel,479.852341
0,558,sun_to_panel,461.065927
0,559,sun_to_panel,444.103131
0,560,sun_to_panel,429.669755
0,561,sun_to_panel,411.080979
0,562,sun_to_panel,401.640533
0,563,sun_to_panel,393.78667
0,564,sun_to_panel,388.001195
0,565,sun_to_panel,384.696132
