Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,546.094398
0,3,sun_to_panel,543.546957
0,4,sun_to_panel,536.244981
0,5,sun_to_panel,530.564813
0,6,sun_to_panel,523.510854
0,7,sun_to_panel,515.41932
0,8,sun_to_panel,506.756276
0,9,sun_to_panel,498.100952
0,10,sun_to_panel,490.157682
0,11,sun_to_panel,483.311988
0,12,sun_to_panel,477.208983
0,13,sun_to_panel,471.436859
0,14,sun_to_panel,465.679296
0,15,sun_to_panel,458.875924
0,16,sun_to_panel,450.376027
0,17,sun_to_panel,440.636417
0,18,sun_to_panel,431.444234
0,19,sun_to_panel,424.867467
0,20,sun_to_panel,421.539893
0,21,sun_to_panel,420.682992
0,22,sun_to_panel,421.245269
0,23,sun_to_panel,422.049449
0,24,sun_to_panel,423.602371
0,25,sun_to_panel,426.822045
0,26,sun_to_panel,428.706748
0,27,sun_to_panel,434.483315
0,28,sun_to_panel,443.133603
0,29,sun_to_panel,454.45902
0,30,sun_to_panel,467.145335
0,31,sun_to_panel,479.035208
0,32,sun_to_panel,488.61519
0,33,sun_to_panel,495.80017
0,34,sun_to_panel,501.669512
0,35,sun_to_panel,507.150333
0,36,sun_to_panel,512.814509
0,37,sun_to_panel,519.119218
0,38,sun_to_panel,525.889001
0,39,sun_to_panel,532.569402
0,40,sun_to_panel,534.846917
0,41,sun_to_panel,539.150979
0,42,sun_to_panel,545.711148
0,43,sun_to_panel,547.152501
0,44,sun_to_panel,547.227141
0,45,sun_to_panel,545.233254
0,46,sun_to_panel,536.665784
0,47,sun_to_panel,531.654858
0,48,sun_to_panel,525.18446
0,49,sun_to_panel,517.533946
0,50,sun_to_panel,509.147564
0,51,sun_to_panel,500.506362
0,52,sun_to_panel,492.266939
0,53,sun_to_panel,485.047631
0,54,sun_to_panel,478.81634
0,55,sun_to_panel,473.014415
0,56,sun_to_panel,467.189824
0,57,sun_to_panel,461.007781
0,58,sun_to_panel,453.494101
0,59,sun_to_panel,444.271505
0,60,sun_to_panel,434.568973
0,61,sun_to_panel,426.420888
0,62,sun_to_panel,421.38762
0,63,sun_to_panel,419.356821
0,64,sun_to_panel,419.322855
0,65,sun_to_panel,420.359383
0,66,sun_to_panel,421.849101
0,67,sun_to_panel,423.656376
0,68,sun_to_panel,424.982606
0,69,sun_to_panel,429.603635
0,70,sun_to_panel,436.99632
0,71,sun_to_panel,447.344363
0,72,sun_to_panel,459.985587
0,73,sun_to_panel,472.979188
0,74,sun_to_panel,484.222843
0,75,sun_to_panel,492.758596
0,76,sun_to_panel,499.248209
0,77,sun_to_panel,504.863121
0,78,sun_to_panel,510.525003
0,79,sun_to_panel,516.610347
