Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,477.174785
0,3,sun_to_panel,470.340584
0,4,sun_to_panel,461.462133
0,5,sun_to_panel,452.765263
0,6,sun_to_panel,443.930882
0,7,sun_to_panel,435.675136
0,8,sun_to_panel,428.702174
0,9,sun_to_panel,423.368993
0,10,sun_to_panel,419.70983
0,11,sun_to_panel,417.506398
0,12,sun_to_panel,415.470873
0,13,sun_to_panel,414.57153
0,14,sun_to_panel,414.653984
0,15,sun_to_panel,414.569194
0,16,sun_to_panel,415.714739
0,17,sun_to_panel,418.752819
0,18,sun_to_panel,424.107982
0,19,sun_to_panel,431.537833
0,20,sun_to_panel,439.690111
0,21,sun_to_panel,447.051559
0,22,sun_to_panel,452.935285
0,23,sun_to_panel,457.514923
0,24,sun_to_panel,462.145122
0,25,sun_to_panel,466.680433
0,26,sun_to_panel,474.155532
0,27,sun_to_panel,482.022029
0,28,sun_to_panel,491.066041
0,29,sun_to_panel,499.848398
0,30,sun_to_panel,506.890245
0,31,sun_to_panel,511.79105
0,32,sun_to_panel,514.766585
0,33,sun_to_panel,516.341817
0,34,sun_to_panel,517.385945
0,35,sun_to_panel,518.079917
0,36,sun_to_panel,518.409226
0,37,sun_to_panel,518.400134
0,38,sun_to_panel,517.422485
0,39,sun_to_panel,515.047696
0,40,sun_to_panel,507.435349
0,41,sun_to_panel,502.288047
0,42,sun_to_panel,498.483013
0,43,sun_to_panel,491.304409
0,44,sun_to_panel,484.192121
0,45,sun_to_panel,472.230655
0,46,sun_to_panel,462.862262
0,47,sun_to_panel,454.219016
0,48,sun_to_panel,445.0734
0,49,sun_to_panel,436.085561
0,50,sun_to_panel,427.993303
0,51,sun_to_panel,421.366136
0,52,sun_to_panel,416.483895
0,53,sun_to_panel,413.401411
0,54,sun_to_panel,411.727294
0,55,sun_to_panel,410.733472
0,56,sun_to_panel,409.883547
0,57,sun_to_panel,409.423535
0,58,sun_to_panel,410.047152
0,59,sun_to_panel,412.50932
0,60,sun_to_panel,417.240702
0,61,sun_to_panel,424.19943
0,62,sun_to_panel,432.53209
0,63,sun_to_panel,440.689183
0,64,sun_to_panel,447.499416
0,65,sun_to_panel,452.926451
0,66,sun_to_panel,457.731121
0,67,sun_to_panel,462.456764
0,68,sun_to_panel,469.149639
0,69,sun_to_panel,476.334092
0,70,sun_to_panel,485.18293
0,71,sun_to_panel,494.708746
0,72,sun_to_panel,503.376474
0,73,sun_to_panel,510.018377
0,74,sun_to_panel,514.406026
0,75,sun_to_panel,516.826316
0,76,sun_to_panel,518.017711
0,77,sun_to_panel,518.759173
0,78,sun_to_panel,519.411147
0,79,sun_to_panel,519.654044
0,80,sun_to_panel,518.985719
0,81,sun_to_panel,516.934656
0,82,sun_to_panel,506.897774
0,83,sun_to_panel,502.476766
0,84,sun_to_panel,501.078247
0,85,sun_to_panel,493.753399
0,86,sun_to_panel,486.334362
0,87,sun_to_panel,479.223111
0,88,sun_to_panel,473.132073
0,89,sun_to_panel,463.688695
0,90,sun_to_panel,454.87037
0,91,sun_to_panel,445.209767
0,92,sun_to_panel,435.315993
0,93,sun_to_panel,425.915001
0,94,sun_to_panel,417.735381
0,95,sun_to_panel,411.296567
0,96,sun_to_panel,406.904497
0,97,sun_to_panel,404.481727
0,98,sun_to_panel,403.260176
0,99,sun_to_panel,402.348764
0,100,sun_to_panel,401.535669
0,101,sun_to_panel,401.522494
0,102,sun_to_panel,403.268469
0,103,sun_to_panel,407.444133
0,104,sun_to_panel,414.134693
0,105,sun_to_panel,422.764165
0,106,sun_to_panel,431.91075
0,107,sun_to_panel,440.07467
0,108,sun_to_panel,446.57847
0,109,sun_to_panel,451.941685
0,110,sun_to_panel,456.950548
0,111,sun_to_panel,462.064477
0,112,sun_to_panel,469.892541
0,113,sun_to_panel,478.337135
0,114,sun_to_panel,490.398275
0,115,sun_to_panel,498.320754
0,116,sun_to_panel,507.080009
0,117,sun_to_panel,513.600518
0,118,sun_to_panel,517.607582
0,119,sun_to_panel,519.579167
0,120,sun_to_panel,520.513336
0,121,sun_to_panel,521.234544
0,122,sun_to_panel,521.682801
0,123,sun_to_panel,521.247368
0,124,sun_to_panel,519.329456
0,125,sun_to_panel,509.510785
0,126,sun_to_panel,505.019155
0,127,sun_to_panel,499.04593
0,128,sun_to_panel,495.900921
0,129,sun_to_panel,488.03958
0,130,sun_to_panel,480.37946
0,131,sun_to_panel,466.669634
0,132,sun_to_panel,456.248319
0,133,sun_to_panel,446.326932
0,134,sun_to_panel,435.799145
0,135,sun_to_panel,425.348641
0,136,sun_to_panel,415.732312
0,137,sun_to_panel,407.646513
0,138,sun_to_panel,401.627419
0,139,sun_to_panel,397.960978
0,140,sun_to_panel,396.183464
0,141,sun_to_panel,395.209317
0,142,sun_to_panel,394.242259
0,143,sun_to_panel,393.684299
0,144,sun_to_panel,394.599822
0,145,sun_to_panel,398.005262
0,146,sun_to_panel,404.195588
0,147,sun_to_panel,412.782412
0,148,sun_to_panel,422.596518
0,149,sun_to_panel,432.007813
0,150,sun_to_panel,439.818987
0,151,sun_to_panel,446.024139
0,152,sun_to_panel,451.433593
0,153,sun_to_panel,456.67739
0,154,sun_to_panel,462.45274
0,155,sun_to_panel,471.706504
0,156,sun_to_panel,481.447105
0,157,sun_to_panel,492.271902
0,158,sun_to_panel,502.753435
0,159,sun_to_panel,511.475548
0,160,sun_to_panel,517.584494
0,161,sun_to_panel,520.906322
0,162,sun_to_panel,522.367639
0,163,sun_to_panel,523.158186
0,164,sun_to_panel,523.801671
0,165,sun_to_panel,523.737394
0,166,sun_to_panel,522.176484
0,167,sun_to_panel,518.70565
0,168,sun_to_panel,508.195991
0,169,sun_to_panel,502.112555
0,170,sun_to_panel,498.717103
0,171,sun_to_panel,490.452807
0,172,sun_to_panel,482.245235
0,173,sun_to_panel,474.467675
0,174,sun_to_panel,469.682391
0,175,sun_to_panel,458.176415
0,176,sun_to_panel,448.227412
0,177,sun_to_panel,437.325574
