Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,556.40331
0,3,sun_to_panel,555.591863
0,4,sun_to_panel,552.911776
0,5,sun_to_panel,548.9377
0,6,sun_to_panel,543.408538
0,7,sun_to_panel,536.481043
0,8,sun_to_panel,528.523762
0,9,sun_to_panel,520.270198
0,10,sun_to_panel,512.472347
0,11,sun_to_panel,505.56938
0,12,sun_to_panel,499.531902
0,13,sun_to_panel,493.611294
0,14,sun_to_panel,487.394449
0,15,sun_to_panel,480.122541
0,16,sun_to_panel,470.767969
0,17,sun_to_panel,459.692323
0,18,sun_to_panel,448.7731
0,19,sun_to_panel,440.017065
0,20,sun_to_panel,434.024917
0,21,sun_to_panel,430.591211
0,22,sun_to_panel,429.034488
0,23,sun_to_panel,427.843532
0,24,sun_to_panel,427.851112
0,25,sun_to_panel,431.295827
0,26,sun_to_panel,427.644732
0,27,sun_to_panel,431.204002
0,28,sun_to_panel,437.56831
0,29,sun_to_panel,447.096849
0,30,sun_to_panel,458.85798
0,31,sun_to_panel,470.546192
0,32,sun_to_panel,480.336502
0,33,sun_to_panel,487.915908
0,34,sun_to_panel,494.188558
0,35,sun_to_panel,500.15287
0,36,sun_to_panel,506.455164
0,37,sun_to_panel,513.583642
0,38,sun_to_panel,521.541008
0,39,sun_to_panel,529.823111
0,40,sun_to_panel,536.583229
0,41,sun_to_panel,543.491853
0,42,sun_to_panel,549.65021
0,43,sun_to_panel,553.412253
0,44,sun_to_panel,555.610085
0,45,sun_to_panel,556.814496
0,46,sun_to_panel,554.716095
0,47,sun_to_panel,551.393293
0,48,sun_to_panel,546.473882
0,49,sun_to_panel,540.067567
0,50,sun_to_panel,532.435318
0,51,sun_to_panel,524.169345
0,52,sun_to_panel,516.067204
0,53,sun_to_panel,508.752515
0,54,sun_to_panel,502.312948
0,55,sun_to_panel,496.318271
0,56,sun_to_panel,490.318683
0,57,sun_to_panel,483.773655
0,58,sun_to_panel,475.601682
0,59,sun_to_panel,465.288999
0,60,sun_to_panel,454.156168
0,61,sun_to_panel,444.414338
0,62,sun_to_panel,437.128893
0,63,sun_to_panel,432.45605
0,64,sun_to_panel,429.995727
0,65,sun_to_panel,429.004278
0,66,sun_to_panel,428.782908
