Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500.0
0,2,sun_to_panel,553.08989
0,3,sun_to_panel,552.690935
0,4,sun_to_panel,550.483214
0,5,sun_to_panel,546.98534
0,6,sun_to_panel,541.942658
0,7,sun_to_panel,535.470139
0,8,sun_to_panel,527.889532
0,9,sun_to_panel,519.920232
0,10,sun_to_panel,512.322832
0,11,sun_to_panel,505.555127
0,12,sun_to_panel,499.643381
0,13,sun_to_panel,493.810424
0,14,sun_to_panel,487.630437
0,15,sun_to_panel,480.393206
0,16,sun_to_panel,471.032792
0,17,sun_to_panel,459.867955
0,18,sun_to_panel,448.719879
0,19,sun_to_panel,439.577196
0,20,sun_to_panel,433.114066
0,21,sun_to_panel,429.229979
0,22,sun_to_panel,427.302546
0,23,sun_to_panel,425.78163
0,24,sun_to_panel,425.470423
0,25,sun_to_panel,428.512507
0,26,sun_to_panel,424.597905
0,27,sun_to_panel,427.592495
0,28,sun_to_panel,433.320597
0,29,sun_to_panel,442.253484
0,30,sun_to_panel,453.565979
0,31,sun_to_panel,464.968588
0,32,sun_to_panel,474.604758
0,33,sun_to_panel,482.11687
0,34,sun_to_panel,488.306553
0,35,sun_to_panel,494.25474
0,36,sun_to_panel,500.610053
0,37,sun_to_panel,507.771502
0,38,sun_to_panel,515.823639
0,39,sun_to_panel,524.282581
0,40,sun_to_panel,531.269779
0,41,sun_to_panel,538.517474
0,42,sun_to_panel,545.146067
0,43,sun_to_panel,549.332018
0,44,sun_to_panel,551.942386
0,45,sun_to_panel,553.565522
0,46,sun_to_panel,551.939955
0,47,sun_to_panel,549.084292
0,48,sun_to_panel,544.658564
0,49,sun_to_panel,538.737906
0,50,sun_to_panel,531.533556
0,51,sun_to_panel,523.602519
0,52,sun_to_panel,515.74095
0,53,sun_to_panel,508.583664
0,54,sun_to_panel,502.248001
0,55,sun_to_panel,496.338593
0,56,sun_to_panel,490.412425
0,57,sun_to_panel,483.89258
0,58,sun_to_panel,475.698798
0,59,sun_to_panel,465.300415
0,60,sun_to_panel,453.969876
0,61,sun_to_panel,443.892356
0,62,sun_to_panel,436.166418
0,63,sun_to_panel,431.03115
0,64,sun_to_panel,428.17233
0,65,sun_to_panel,426.853501
0,66,sun_to_panel,426.31841
0,67,sun_to_panel,426.224126
0,68,sun_to_panel,422.225296
0,69,sun_to_panel,424.191524
0,70,sun_to_panel,428.55498
0,71,sun_to_panel,436.024303
0,72,sun_to_panel,446.570887
0,73,sun_to_panel,458.492346
