Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,461.649649
0,3,sun_to_panel,454.452045
0,4,sun_to_panel,446.331816
0,5,sun_to_panel,438.116944
0,6,sun_to_panel,430.311325
0,7,sun_to_panel,423.624356
0,8,sun_to_panel,418.672145
0,9,sun_to_panel,415.615655
0,10,sun_to_panel,414.23219
0,11,sun_to_panel,414.106792
0,12,sun_to_panel,413.908617
0,13,sun_to_panel,414.841157
0,14,sun_to_panel,416.840601
0,15,sun_to_panel,418.980564
0,16,sun_to_panel,422.971502
0,17,sun_to_panel,429.353524
0,18,sun_to_panel,437.933116
0,19,sun_to_panel,447.842391
0,20,sun_to_panel,457.656863
0,21,sun_to_panel,466.000963
0,22,sun_to_panel,472.400355
0,23,sun_to_panel,477.329642
0,24,sun_to_panel,482.019878
0,25,sun_to_panel,486.450498
0,26,sun_to_panel,493.767004
0,27,sun_to_panel,500.928928
0,28,sun_to_panel,508.666198
0,29,sun_to_panel,515.430774
0,30,sun_to_panel,519.886481
0,31,sun_to_panel,522.137703
0,32,sun_to_panel,522.831713
0,33,sun_to_panel,522.588163
0,34,sun_to_panel,522.135843
0,35,sun_to_panel,521.351422
0,36,sun_to_panel,520.048993
0,37,sun_to_panel,518.187479
0,38,sun_to_panel,515.041104
0,39,sun_to_panel,510.262319
0,40,sun_to_panel,502.659255
0,41,sun_to_panel,494.617119
0,42,sun_to_panel,486.7758
0,43,sun_to_panel,477.87674
0,44,sun_to_panel,469.491354
0,45,sun_to_panel,456.280822
0,46,sun_to_panel,447.93522
0,47,sun_to_panel,439.501215
0,48,sun_to_panel,431.108029
0,49,sun_to_panel,423.42354
0,50,sun_to_panel,417.124544
0,51,sun_to_panel,412.639944
0,52,sun_to_panel,410.03047
0,53,sun_to_panel,409.107452
0,54,sun_to_panel,409.390771
0,55,sun_to_panel,410.253029
0,56,sun_to_panel,411.273354
0,57,sun_to_panel,412.834961
0,58,sun_to_panel,415.969098
0,59,sun_to_panel,421.586745
0,60,sun_to_panel,429.699184
0,61,sun_to_panel,439.527052
0,62,sun_to_panel,449.930291
0,63,sun_to_panel,459.434006
0,64,sun_to_panel,467.031178
0,65,sun_to_panel,472.885167
0,66,sun_to_panel,477.844635
0,67,sun_to_panel,482.673846
0,68,sun_to_panel,489.434887
0,69,sun_to_panel,496.131388
0,70,sun_to_panel,503.966643
0,71,sun_to_panel,511.808918
0,72,sun_to_panel,518.103679
0,73,sun_to_panel,522.029725
0,74,sun_to_panel,523.875102
0,75,sun_to_panel,524.222439
0,76,sun_to_panel,523.730629
0,77,sun_to_panel,522.966224
0,78,sun_to_panel,522.081681
0,79,sun_to_panel,520.590868
0,80,sun_to_panel,517.874126
0,81,sun_to_panel,513.47081
0,82,sun_to_panel,505.481741
0,83,sun_to_panel,497.575576
0,84,sun_to_panel,490.321879
0,85,sun_to_panel,481.02985
0,86,sun_to_panel,472.060132
0,87,sun_to_panel,463.879504
0,88,sun_to_panel,457.091637
0,89,sun_to_panel,448.409564
0,90,sun_to_panel,439.509387
0,91,sun_to_panel,430.306285
0,92,sun_to_panel,421.440186
0,93,sun_to_panel,413.623863
0,94,sun_to_panel,407.50038
0,95,sun_to_panel,403.396012
0,96,sun_to_panel,401.336247
0,97,sun_to_panel,401.035107
0,98,sun_to_panel,401.773475
0,99,sun_to_panel,402.806247
0,100,sun_to_panel,403.983283
0,101,sun_to_panel,406.291926
0,102,sun_to_panel,411.033025
0,103,sun_to_panel,418.748399
0,104,sun_to_panel,428.834876
0,105,sun_to_panel,440.072258
0,106,sun_to_panel,450.969613
0,107,sun_to_panel,460.180268
0,108,sun_to_panel,467.253382
0,109,sun_to_panel,472.880694
0,110,sun_to_panel,477.962723
0,111,sun_to_panel,483.225899
0,112,sun_to_panel,490.788643
0,113,sun_to_panel,498.467654
0,114,sun_to_panel,507.949044
0,115,sun_to_panel,514.961345
0,116,sun_to_panel,521.047899
0,117,sun_to_panel,524.825338
0,118,sun_to_panel,526.459944
0,119,sun_to_panel,526.532582
0,120,sun_to_panel,525.858326
0,121,sun_to_panel,525.046857
0,122,sun_to_panel,523.844644
0,123,sun_to_panel,521.483315
0,124,sun_to_panel,517.288055
0,125,sun_to_panel,509.452268
0,126,sun_to_panel,501.454893
0,127,sun_to_panel,492.268578
0,128,sun_to_panel,483.972238
0,129,sun_to_panel,474.258131
0,130,sun_to_panel,465.212657
0,131,sun_to_panel,449.984369
0,132,sun_to_panel,440.399124
0,133,sun_to_panel,430.634595
0,134,sun_to_panel,420.835984
0,135,sun_to_panel,411.703474
0,136,sun_to_panel,403.960613
0,137,sun_to_panel,398.176823
0,138,sun_to_panel,394.623557
0,139,sun_to_panel,393.27973
0,140,sun_to_panel,393.603343
0,141,sun_to_panel,394.647394
0,142,sun_to_panel,395.724398
0,143,sun_to_panel,397.366184
0,144,sun_to_panel,401.041092
0,145,sun_to_panel,407.952799
0,146,sun_to_panel,417.891735
0,147,sun_to_panel,429.675149
0,148,sun_to_panel,441.743849
0,149,sun_to_panel,452.559526
0,150,sun_to_panel,461.14445
0,151,sun_to_panel,467.735063
0,152,sun_to_panel,473.267924
0,153,sun_to_panel,478.608737
0,154,sun_to_panel,484.51518
0,155,sun_to_panel,493.043468
0,156,sun_to_panel,501.673749
0,157,sun_to_panel,510.698391
0,158,sun_to_panel,518.684426
0,159,sun_to_panel,524.574365
0,160,sun_to_panel,528.03413
0,161,sun_to_panel,529.189335
0,162,sun_to_panel,528.883401
0,163,sun_to_panel,528.093251
0,164,sun_to_panel,527.133712
0,165,sun_to_panel,525.261795
0,166,sun_to_panel,521.545
0,167,sun_to_panel,515.575676
0,168,sun_to_panel,506.024426
0,169,sun_to_panel,496.591537
0,170,sun_to_panel,487.761584
0,171,sun_to_panel,477.35175
0,172,sun_to_panel,467.438605
0,173,sun_to_panel,458.474563
0,174,sun_to_panel,452.129893
0,175,sun_to_panel,441.995183
0,176,sun_to_panel,431.898923
0,177,sun_to_panel,421.418239
0,178,sun_to_panel,411.21207
0,179,sun_to_panel,402.012461
0,180,sun_to_panel,394.518899
0,181,sun_to_panel,389.246112
0,182,sun_to_panel,386.432933
0,183,sun_to_panel,385.899762
0,184,sun_to_panel,386.732376
0,185,sun_to_panel,387.887593
0,186,sun_to_panel,389.13737
0,187,sun_to_panel,391.795117
0,188,sun_to_panel,397.540047
0,189,sun_to_panel,406.894247
0,190,sun_to_panel,418.876511
0,191,sun_to_panel,431.84544
0,192,sun_to_panel,444.122419
0,193,sun_to_panel,454.395372
0,194,sun_to_panel,462.263999
0,195,sun_to_panel,468.502684
0,196,sun_to_panel,474.105123
0,197,sun_to_panel,479.895998
0,198,sun_to_panel,487.884619
0,199,sun_to_panel,496.250043
0,200,sun_to_panel,505.715881
0,201,sun_to_panel,515.07963
0,202,sun_to_panel,522.983175
0,203,sun_to_panel,528.56415
0,204,sun_to_panel,531.401866
0,205,sun_to_panel,531.921655
0,206,sun_to_panel,531.287259
0,207,sun_to_panel,530.436387
0,208,sun_to_panel,529.043495
0,209,sun_to_panel,526.025531
0,210,sun_to_panel,520.544978
0,211,sun_to_panel,511.221143
0,212,sun_to_panel,501.660597
0,213,sun_to_panel,491.058779
0,214,sun_to_panel,481.339094
0,215,sun_to_panel,470.597055
0,216,sun_to_panel,460.660775
0,217,sun_to_panel,444.145962
0,218,sun_to_panel,433.922793
0,219,sun_to_panel,422.995448
0,220,sun_to_panel,411.965819
0,221,sun_to_panel,401.540618
0,222,sun_to_panel,392.455294
0,223,sun_to_panel,385.381673
0,224,sun_to_panel,380.811498
0,225,sun_to_panel,378.920314
0,226,sun_to_panel,379.151676
0,227,sun_to_panel,380.30296
0,228,sun_to_panel,381.475574
0,229,sun_to_panel,383.347289
0,230,sun_to_panel,387.750698
0,231,sun_to_panel,396.070654
0,232,sun_to_panel,407.812451
0,233,sun_to_panel,421.380527
0,234,sun_to_panel,434.90753
0,235,sun_to_panel,446.861297
0,236,sun_to_panel,456.308773
0,237,sun_to_panel,463.555436
0,238,sun_to_panel,469.624744
0,239,sun_to_panel,475.483099
0,240,sun_to_panel,481.956861
0,241,sun_to_panel,490.962091
0,242,sun_to_panel,500.398892
0,243,sun_to_panel,510.540105
0,244,sun_to_panel,520.092138
0,245,sun_to_panel,527.799522
0,246,sun_to_panel,532.781212
0,247,sun_to_panel,533.535014
0,248,sun_to_panel,533.40889
0,249,sun_to_panel,533.812609
0,250,sun_to_panel,532.767013
0,251,sun_to_panel,530.507645
0,252,sun_to_panel,525.828508
0,253,sun_to_panel,516.956068
0,254,sun_to_panel,507.418565
0,255,sun_to_panel,496.521104
0,256,sun_to_panel,485.029967
0,257,sun_to_panel,473.618764
0,258,sun_to_panel,463.809883
0,259,sun_to_panel,453.223892
0,260,sun_to_panel,446.644603
0,261,sun_to_panel,436.552321
0,262,sun_to_panel,425.39135
0,263,sun_to_panel,413.778007
0,264,sun_to_panel,402.374061
0,265,sun_to_panel,391.90827
0,266,sun_to_panel,383.105223
0,267,sun_to_panel,376.645929
0,268,sun_to_panel,372.995688
0,269,sun_to_panel,372.111836
0,270,sun_to_panel,372.942579
0,271,sun_to_panel,374.201326
0,272,sun_to_panel,375.615307
0,273,sun_to_panel,378.7808
0,274,sun_to_panel,385.661624
0,275,sun_to_panel,396.679747
0,276,sun_to_panel,410.459939
0,277,sun_to_panel,424.987026
0,278,sun_to_panel,438.482977
0,279,sun_to_panel,449.69535
0,280,sun_to_panel,458.275507
0,281,sun_to_panel,465.078289
0,282,sun_to_panel,471.190188
0,283,sun_to_panel,477.526957
0,284,sun_to_panel,484.926712
0,285,sun_to_panel,495.047265
0,286,sun_to_panel,505.441565
0,287,sun_to_panel,516.100148
0,288,sun_to_panel,525.689969
0,289,sun_to_panel,531.770331
0,290,sun_to_panel,535.716
0,291,sun_to_panel,536.6672
0,292,sun_to_panel,536.066484
0,293,sun_to_panel,535.154324
0,294,sun_to_panel,534.857583
0,295,sun_to_panel,531.188909
0,296,sun_to_panel,524.481517
0,297,sun_to_panel,513.793251
0,298,sun_to_panel,502.730581
0,299,sun_to_panel,490.781894
0,300,sun_to_panel,478.658562
0,301,sun_to_panel,466.96971
0,302,sun_to_panel,456.220161
0,303,sun_to_panel,439.657008
0,304,sun_to_panel,428.450997
0,305,sun_to_panel,416.473856
0,306,sun_to_panel,404.332486
0,307,sun_to_panel,392.726276
0,308,sun_to_panel,382.383356
0,309,sun_to_panel,374.049806
0,310,sun_to_panel,368.429055
0,311,sun_to_panel,365.903765
0,312,sun_to_panel,365.945063
0,313,sun_to_panel,367.149949
0,314,sun_to_panel,368.452254
0,315,sun_to_panel,370.672302
0,316,sun_to_panel,375.935593
0,317,sun_to_panel,385.719054
0,318,sun_to_panel,399.219841
0,319,sun_to_panel,414.443648
0,320,sun_to_panel,429.288048
0,321,sun_to_panel,442.265332
0,322,sun_to_panel,452.494112
0,323,sun_to_panel,460.345426
0,324,sun_to_panel,466.929697
0,325,sun_to_panel,473.311576
0,326,sun_to_panel,480.370938
0,327,sun_to_panel,488.915411
0,328,sun_to_panel,499.167615
0,329,sun_to_panel,510.371492
0,330,sun_to_panel,521.330176
0,331,sun_to_panel,530.626927
0,332,sun_to_panel,536.948504
0,333,sun_to_panel,539.613026
0,334,sun_to_panel,539.698317
0,335,sun_to_panel,538.865422
0,336,sun_to_panel,537.682354
0,337,sun_to_panel,536.402742
0,338,sun_to_panel,530.78472
0,339,sun_to_panel,520.671709
0,340,sun_to_panel,509.631842
0,341,sun_to_panel,497.33698
0,342,sun_to_panel,484.604846
0,343,sun_to_panel,472.070749
0,344,sun_to_panel,460.274246
0,345,sun_to_panel,449.658296
0,346,sun_to_panel,443.057171
0,347,sun_to_panel,432.042183
