Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500.0
0,2,sun_to_panel,555.118853
0,3,sun_to_panel,554.472152
0,4,sun_to_panel,551.975879
0,5,sun_to_panel,548.191013
0,6,sun_to_panel,542.854338
0,7,sun_to_panel,536.105974
0,8,sun_to_panel,528.295787
0,9,sun_to_panel,520.151772
0,10,sun_to_panel,512.429859
0,11,sun_to_panel,505.577056
0,12,sun_to_panel,499.586596
0,13,sun_to_panel,493.697426
0,14,sun_to_panel,487.491067
0,15,sun_to_panel,480.228239
0,16,sun_to_panel,470.864962
0,17,sun_to_panel,459.745752
0,18,sun_to_panel,448.726787
0,19,sun_to_panel,439.809355
0,20,sun_to_panel,433.624119
0,21,sun_to_panel,430.007458
0,22,sun_to_panel,428.301094
0,23,sun_to_panel,426.97715
0,24,sun_to_panel,426.856952
0,25,sun_to_panel,430.142764
0,26,sun_to_panel,426.383363
0,27,sun_to_panel,429.719185
0,28,sun_to_panel,435.833613
0,29,sun_to_panel,445.130832
0,30,sun_to_panel,456.720917
0,31,sun_to_panel,468.302969
0,32,sun_to_panel,478.038175
0,33,sun_to_panel,485.595609
0,34,sun_to_panel,491.839203
0,35,sun_to_panel,497.800807
0,36,sun_to_panel,504.128081
0,37,sun_to_panel,511.274071
0,38,sun_to_panel,519.2741
0,39,sun_to_panel,527.631822
0,40,sun_to_panel,534.485184
0,41,sun_to_panel,541.532827
0,42,sun_to_panel,547.885088
0,43,sun_to_panel,551.818946
0,44,sun_to_panel,554.183186
0,45,sun_to_panel,555.556567
0,46,sun_to_panel,553.639599
0,47,sun_to_panel,550.502935
0,48,sun_to_panel,545.779483
0,49,sun_to_panel,539.565135
0,50,sun_to_panel,532.101072
0,51,sun_to_panel,523.965376
0,52,sun_to_panel,515.955369
0,53,sun_to_panel,508.699661
0,54,sun_to_panel,502.297944
0,55,sun_to_panel,496.333757
0,56,sun_to_panel,490.359755
0,57,sun_to_panel,483.820491
0,58,sun_to_panel,475.634213
0,59,sun_to_panel,465.279992
0,60,sun_to_panel,454.059893
0,61,sun_to_panel,444.176496
0,62,sun_to_panel,436.709578
0,63,sun_to_panel,431.848407
0,64,sun_to_panel,429.226908
0,65,sun_to_panel,428.10373
0,66,sun_to_panel,427.756519
0,67,sun_to_panel,427.86078
0,68,sun_to_panel,423.998078
0,69,sun_to_panel,426.281164
0,70,sun_to_panel,431.029631
0,71,sun_to_panel,438.89902
0,72,sun_to_panel,449.786926
0,73,sun_to_panel,461.948635
0,74,sun_to_panel,473.04716
0,75,sun_to_panel,481.834753
0,76,sun_to_panel,488.758659
0,77,sun_to_panel,494.856868
0,78,sun_to_panel,501.044762
0,79,sun_to_panel,507.856165
0,80,sun_to_panel,515.549977
0,81,sun_to_panel,523.87931
0,82,sun_to_panel,530.275634
0,83,sun_to_panel,538.019978
0,84,sun_to_panel,545.83545
0,85,sun_to_panel,550.585077
0,86,sun_to_panel,553.78816
0,87,sun_to_panel,555.411472
0,88,sun_to_panel,556.776138
0,89,sun_to_panel,555.695207
0,90,sun_to_panel,553.353036
0,91,sun_to_panel,549.387705
0,92,sun_to_panel,543.87753
0,93,sun_to_panel,536.984775
0,94,sun_to_panel,529.050055
0,95,sun_to_panel,520.784759
0,96,sun_to_panel,512.96682
0,97,sun_to_panel,506.057132
0,98,sun_to_panel,499.815932
0,99,sun_to_panel,493.72802
0,100,sun_to_panel,487.454562
0,101,sun_to_panel,480.056017
0,102,sun_to_panel,470.384535
0,103,sun_to_panel,458.743453
0,104,sun_to_panel,447.214723
0,105,sun_to_panel,437.882116
0,106,sun_to_panel,431.372994
0,107,sun_to_panel,427.554937
0,108,sun_to_panel,425.771301
0,109,sun_to_panel,425.139488
0,110,sun_to_panel,425.01094
0,111,sun_to_panel,425.378347
0,112,sun_to_panel,422.414991
