Source,Target,Edge_Type,Distance(m)
0,1,sun_to_pitchPt,500
0,2,sun_to_panel,557.622519
0,3,sun_to_panel,556.647031
0,4,sun_to_panel,553.697686
0,5,sun_to_panel,549.54353
0,6,sun_to_panel,543.835832
0,7,sun_to_panel,536.748489
0,8,sun_to_panel,528.666901
0,9,sun_to_panel,520.323673
0,10,sun_to_panel,512.465975
0,11,sun_to_panel,505.525405
0,12,sun_to_panel,499.450241
0,13,sun_to_panel,493.503933
0,14,sun_to_panel,487.283806
0,15,sun_to_panel,480.012747
0,16,sun_to_panel,470.677861
0,17,sun_to_panel,459.656437
0,18,sun_to_panel,448.844148
0,19,sun_to_panel,440.253372
0,20,sun_to_panel,434.458308
0,21,sun_to_panel,431.210725
0,22,sun_to_panel,429.805447
0,23,sun_to_panel,428.749656
0,24,sun_to_panel,428.885013
0,25,sun_to_panel,432.479185
0,26,sun_to_panel,428.951647
0,27,sun_to_panel,432.7303
0,28,sun_to_panel,439.337741
0,29,sun_to_panel,449.087871
0,30,sun_to_panel,461.008593
0,31,sun_to_panel,472.792114
0,32,sun_to_panel,482.628812
0,33,sun_to_panel,490.223654
0,34,sun_to_panel,496.519792
0,35,sun_to_panel,502.48189
0,36,sun_to_panel,508.754379
0,37,sun_to_panel,515.85969
0,38,sun_to_panel,523.76822
0,39,sun_to_panel,531.968424
0,40,sun_to_panel,538.569942
0,41,sun_to_panel,545.320313
0,42,sun_to_panel,551.354922
0,43,sun_to_panel,554.942524
0,44,sun_to_panel,556.972433
0,45,sun_to_panel,558.005881
0,46,sun_to_panel,555.583846
0,47,sun_to_panel,552.084503
0,48,sun_to_panel,546.985011
0,49,sun_to_panel,540.409684
0,50,sun_to_panel,532.639667
0,51,sun_to_panel,524.274443
0,52,sun_to_panel,516.106383
0,53,sun_to_panel,508.753967
0,54,sun_to_panel,502.291494
0,55,sun_to_panel,496.275196
0,56,sun_to_panel,490.257007
0,57,sun_to_panel,483.717433
0,58,sun_to_panel,475.572114
0,59,sun_to_panel,465.312405
0,60,sun_to_panel,454.274662
0,61,sun_to_panel,444.676025
0,62,sun_to_panel,437.573747
0,63,sun_to_panel,433.092175
0,64,sun_to_panel,430.795469
0,65,sun_to_panel,429.937165
0,66,sun_to_panel,429.84207
0,67,sun_to_panel,430.210622
0,68,sun_to_panel,426.553453
0,69,sun_to_panel,429.250461
0,70,sun_to_panel,434.494575
